"id","original_id","name","type_base","media_id","dillution","replicates","confirmation","confirmation_type","confirmation_script","confirmation_support","type","meta_assays","max_count","min_count","script","custom_fields","duration","start_from","active","hide_report","show_conf_table","confirmation_init","confirmation_depth","uses_indicator","uses_trip_indicator","article_code","billable"
"856","811","Salmonella spp. | PCR (QG) - pool 6 - PALL","5","[""90"",""102"",""135""]","0","0","1","0","[{""chainId"":1,""mediaId"":""154"",""disposition"":""?""},{""chainId"":2,""mediaId"":""155"",""disposition"":""?""},{""chainId"":3,""mediaId"":""122"",""disposition"":""+""},{""chainId"":4,""mediaId"":""120"",""disposition"":""?""},{""chainId"":5,""mediaId"":""121"",""disposition"":""?""},{""chainId"":6,""mediaId"":""122"",""disposition"":""+""},{""chainId"":7,""mediaId"":""47"",""disposition"":""+""},{""chainId"":8,""mediaId"":""48"",""disposition"":""+""},{""chainId"":9,""mediaId"":""49"",""disposition"":""+""},{""chainId"":10,""mediaId"":""50"",""disposition"":""-""},{""chainId"":11,""mediaId"":""51"",""disposition"":""-""},{""chainId"":12,""mediaId"":""52"",""disposition"":""+""},{""chainId"":13,""mediaId"":""132"",""disposition"":""+""}]","[{""chainId"":1,""mediaId"":""96""}]","2","","1","0","$analyseIsPCR=True
file:maz7218grens","{""accred"":""Q"",""techniek"":""Real-Time PCR"",""internrefnummer"":""MIC01-MAZ009"",""conform"":""Gelijkwaardig aan"",""referentiemethode"":""ISO 6579-1"",""raportnaam"":""Salmonella spp."",""temp"":""37"",""resultin"":""6 x 25 gram"",""raportnaamEng"":""Salmonella spp."",""techniekEng"":""Real-Time PCR"",""conformEng"":""Equivalent to"",""resultinEng"":""6 x 25 grams"",""korteNaamEtiket_platen"":"""",""Analysenaam_Etiket_zakken"":""SALM - pool 6 - PALL"",""Medianaam_Etiket_zakken"":""BPW"",""Ophoping_incubatietijd_Etiket_zakken"":""1 dag"",""water_type"":"""",""matrix_type"":"""",""used_leg_media"":"""",""leg_procedure"":""""}","2","i","0","0","10","1","1","1","1","","1"
"857","813","Salmonella spp. | PCR (QG) - proceswater - PALL","5","[""90"",""102"",""135""]","0","0","1","0","[{""chainId"":1,""mediaId"":""154"",""disposition"":""?""},{""chainId"":2,""mediaId"":""155"",""disposition"":""?""},{""chainId"":3,""mediaId"":""122"",""disposition"":""+""},{""chainId"":4,""mediaId"":""120"",""disposition"":""?""},{""chainId"":5,""mediaId"":""121"",""disposition"":""?""},{""chainId"":6,""mediaId"":""122"",""disposition"":""+""},{""chainId"":7,""mediaId"":""47"",""disposition"":""+""},{""chainId"":8,""mediaId"":""48"",""disposition"":""+""},{""chainId"":9,""mediaId"":""49"",""disposition"":""+""},{""chainId"":10,""mediaId"":""50"",""disposition"":""-""},{""chainId"":11,""mediaId"":""51"",""disposition"":""-""},{""chainId"":12,""mediaId"":""52"",""disposition"":""+""},{""chainId"":13,""mediaId"":""132"",""disposition"":""+""}]","[{""chainId"":1,""mediaId"":""96""}]","2","","1","0","$analyseIsPCR=True
file:maz7218grens","{""accred"":""Q"",""techniek"":""Real-Time PCR"",""internrefnummer"":""MIC01-MAZ009"",""conform"":""Gelijkwaardig aan"",""referentiemethode"":""ISO 6579-1"",""raportnaam"":""Salmonella spp."",""temp"":""37"",""resultin"":""25 ml."",""raportnaamEng"":""Salmonella spp."",""techniekEng"":""Real-Time PCR"",""conformEng"":""Equivalent to"",""resultinEng"":""25 ml."",""korteNaamEtiket_platen"":"""",""Analysenaam_Etiket_zakken"":""SALM - 25ml. - PALL"",""Medianaam_Etiket_zakken"":""BPW"",""Ophoping_incubatietijd_Etiket_zakken"":""1 dag"",""water_type"":"""",""matrix_type"":"""",""used_leg_media"":"""",""leg_procedure"":""""}","2","i","0","0","10","1","1","1","1","","1"
"858","815","Salmonella spp. | PCR (QG) - swab - PALL","5","[""90"",""102"",""135""]","0","0","1","0","[{""chainId"":1,""mediaId"":""154"",""disposition"":""?""},{""chainId"":2,""mediaId"":""155"",""disposition"":""?""},{""chainId"":3,""mediaId"":""122"",""disposition"":""+""},{""chainId"":4,""mediaId"":""120"",""disposition"":""?""},{""chainId"":5,""mediaId"":""121"",""disposition"":""?""},{""chainId"":6,""mediaId"":""122"",""disposition"":""+""},{""chainId"":7,""mediaId"":""47"",""disposition"":""+""},{""chainId"":8,""mediaId"":""48"",""disposition"":""+""},{""chainId"":9,""mediaId"":""49"",""disposition"":""+""},{""chainId"":10,""mediaId"":""50"",""disposition"":""-""},{""chainId"":11,""mediaId"":""51"",""disposition"":""-""},{""chainId"":12,""mediaId"":""52"",""disposition"":""+""},{""chainId"":13,""mediaId"":""132"",""disposition"":""+""}]","[{""chainId"":1,""mediaId"":""96""}]","2","","1","0","$analyseIsPCR=True
file:maz7218grens","{""accred"":""Q"",""techniek"":""Real-Time PCR"",""internrefnummer"":""MIC01-MAZ009"",""conform"":""Gelijkwaardig aan"",""referentiemethode"":""ISO 6579-1"",""raportnaam"":""Salmonella spp."",""temp"":""37"",""resultin"":""Swab"",""raportnaamEng"":""Salmonella spp."",""techniekEng"":""Real-Time PCR"",""conformEng"":""Equivalent to"",""resultinEng"":""Swab"",""korteNaamEtiket_platen"":"""",""Analysenaam_Etiket_zakken"":""SALM - swab - PALL"",""Medianaam_Etiket_zakken"":""BPW"",""Ophoping_incubatietijd_Etiket_zakken"":""1 dag"",""water_type"":"""",""matrix_type"":"""",""used_leg_media"":"""",""leg_procedure"":""""}","2","i","0","0","10","1","1","1","1","","1"
"859","817","Salmonella spp. | PCR (QG) - swab karkas - PALL","5","[""90"",""102"",""135""]","0","0","1","0","[{""chainId"":1,""mediaId"":""154"",""disposition"":""?""},{""chainId"":2,""mediaId"":""155"",""disposition"":""?""},{""chainId"":3,""mediaId"":""122"",""disposition"":""+""},{""chainId"":4,""mediaId"":""120"",""disposition"":""?""},{""chainId"":5,""mediaId"":""121"",""disposition"":""?""},{""chainId"":6,""mediaId"":""122"",""disposition"":""+""},{""chainId"":7,""mediaId"":""47"",""disposition"":""+""},{""chainId"":8,""mediaId"":""48"",""disposition"":""+""},{""chainId"":9,""mediaId"":""49"",""disposition"":""+""},{""chainId"":10,""mediaId"":""50"",""disposition"":""-""},{""chainId"":11,""mediaId"":""51"",""disposition"":""-""},{""chainId"":12,""mediaId"":""52"",""disposition"":""+""},{""chainId"":13,""mediaId"":""132"",""disposition"":""+""}]","[{""chainId"":1,""mediaId"":""96""}]","2","","1","0","$analyseIsPCR=True
file:maz7218grens","{""accred"":""Q"",""techniek"":""Real-Time PCR"",""internrefnummer"":""MIC01-MAZ009"",""conform"":""Gelijkwaardig aan"",""referentiemethode"":""ISO 6579-1"",""raportnaam"":""Salmonella spp."",""temp"":""37"",""resultin"":""400 cm2"",""raportnaamEng"":""Salmonella spp."",""techniekEng"":""Real-Time PCR"",""conformEng"":""Equivalent to"",""resultinEng"":""400 cm2"",""korteNaamEtiket_platen"":"""",""Analysenaam_Etiket_zakken"":""SALM - PALL"",""Medianaam_Etiket_zakken"":""BPW"",""Ophoping_incubatietijd_Etiket_zakken"":""1 dag"",""water_type"":"""",""matrix_type"":"""",""used_leg_media"":"""",""leg_procedure"":""""}","2","i","0","0","10","1","1","1","1","","1"
"860","826","Listeria monocytogenes | PCR (QG) - proceswater - Bio-Rad","5","[""153""]","0","0","1","0","[{""chainId"":1,""mediaId"":""157"",""disposition"":""+""}]","[]","2","","1","0","$analyseIsPCR=True
file:maz7218grens","{""accred"":""Q"",""techniek"":""Real-Time PCR"",""internrefnummer"":""MIC01-MAZ014"",""conform"":""Gelijkwaardig aan"",""referentiemethode"":""ISO 11290-1"",""raportnaam"":""Listeria monocytogenes"",""temp"":""30"",""resultin"":""25 ml."",""raportnaamEng"":""Listeria monocytogenes"",""techniekEng"":""Real-Time PCR"",""conformEng"":""Equivalent to"",""resultinEng"":""25 ml."",""korteNaamEtiket_platen"":"""",""Analysenaam_Etiket_zakken"":""LM - Bio-Rad"",""Medianaam_Etiket_zakken"":""LSB"",""Ophoping_incubatietijd_Etiket_zakken"":""1 dag"",""water_type"":"""",""matrix_type"":"""",""used_leg_media"":"""",""leg_procedure"":""""}","2","i","0","0","8","1","1","1","1","","1"
"861","831","Listeria spp. | PCR (QG) - proceswater - Bio-Rad","5","[""153""]","0","0","1","0","[{""chainId"":1,""mediaId"":""157"",""disposition"":""+""}]","[]","2","","1","0","$analyseIsPCR=True
file:maz7218grens","{""accred"":""Q"",""techniek"":""Real-Time PCR"",""internrefnummer"":""MIC01-MAZ014"",""conform"":""Gelijkwaardig aan"",""referentiemethode"":""ISO 11290-1"",""raportnaam"":""Listeria spp."",""temp"":""30"",""resultin"":""25 ml."",""raportnaamEng"":""Listeria spp."",""techniekEng"":""Real-Time PCR"",""conformEng"":""Equivalent to"",""resultinEng"":""25 ml."",""korteNaamEtiket_platen"":"""",""Analysenaam_Etiket_zakken"":""L. spp. - Bio-Rad"",""Medianaam_Etiket_zakken"":""LSB"",""Ophoping_incubatietijd_Etiket_zakken"":""1 dag"",""water_type"":"""",""matrix_type"":"""",""used_leg_media"":"""",""leg_procedure"":""""}","2","i","0","0","8","1","1","1","1","","1"
"862","753","Listeria monocytogenes | PCR - 125 gram - Bio-Rad","5","[""153""]","0","0","1","0","[{""chainId"":1,""mediaId"":""157"",""disposition"":""+""}]","[]","2","","1","0","$analyseIsPCR=True
file:maz7218grens","{""accred"":"""",""techniek"":""Real-Time PCR"",""internrefnummer"":""MIC01-MAZ014"",""conform"":""Gelijkwaardig aan"",""referentiemethode"":""ISO 11290-1"",""raportnaam"":""Listeria monocytogenes"",""temp"":""30"",""resultin"":""125 gram"",""raportnaamEng"":""Listeria monocytogenes"",""techniekEng"":""Real-Time PCR"",""conformEng"":""Equivalent to"",""resultinEng"":""125 grams"",""korteNaamEtiket_platen"":""LIST-PCR"",""Analysenaam_Etiket_zakken"":""LM - 125 gr. - Bio-Rad"",""Medianaam_Etiket_zakken"":""LSB"",""Ophoping_incubatietijd_Etiket_zakken"":""1 dag"",""water_type"":"""",""matrix_type"":"""",""used_leg_media"":"""",""leg_procedure"":""""}","2","i","0","0","8","1","1","1","1","","1"
"863","154","Listeria monocytogenes | PCR (G) - diversen - Bio-Rad","5","[""153""]","0","0","1","0","[{""chainId"":1,""mediaId"":""157"",""disposition"":""+""}]","[]","2","","1","0","$analyseIsPCR=True
file:maz7218grens","{""accred"":"""",""techniek"":""Real-Time PCR"",""internrefnummer"":""MIC01-MAZ014"",""conform"":""Gelijkwaardig aan"",""referentiemethode"":""ISO 11290-1"",""raportnaam"":""Listeria monocytogenes"",""temp"":""30"",""resultin"":""25 gram"",""raportnaamEng"":""Listeria monocytogenes"",""techniekEng"":""Real-Time PCR"",""conformEng"":""Equivalent to"",""resultinEng"":""25 grams"",""korteNaamEtiket_platen"":""LIST-PCR"",""Analysenaam_Etiket_zakken"":""LM - Bio-Rad"",""Medianaam_Etiket_zakken"":""LSB"",""Ophoping_incubatietijd_Etiket_zakken"":""1 dag"",""water_type"":"""",""matrix_type"":"""",""used_leg_media"":"""",""leg_procedure"":""""}","2","i","0","0","8","1","1","1","1","","1"
"864","770","Listeria monocytogenes | PCR (G) - swab - diversen - Bio-Rad","5","[""153""]","0","0","1","0","[{""chainId"":1,""mediaId"":""157"",""disposition"":""+""}]","[]","2","","1","0","$analyseIsPCR=True
file:maz7218grens","{""accred"":"""",""techniek"":""Real-Time PCR"",""internrefnummer"":"""",""conform"":""Gelijkwaardig aan"",""referentiemethode"":""ISO 11290-1"",""raportnaam"":""Listeria monocytogenes"",""temp"":""30"",""resultin"":""Swab"",""raportnaamEng"":""Listeria monocytogenes"",""techniekEng"":""Real-Time PCR"",""conformEng"":""Equivalent to"",""resultinEng"":""Swab"",""korteNaamEtiket_platen"":""LIST-PCR"",""Analysenaam_Etiket_zakken"":""LM - swab - Bio-Rad"",""Medianaam_Etiket_zakken"":""LSB"",""Ophoping_incubatietijd_Etiket_zakken"":""1 dag"",""water_type"":"""",""matrix_type"":"""",""used_leg_media"":"""",""leg_procedure"":""""}","2","i","0","0","8","1","1","1","1","","1"
"865","153","Listeria monocytogenes | PCR (G) - water - Bio-Rad","5","[""153""]","0","0","1","0","[{""chainId"":1,""mediaId"":""157"",""disposition"":""+""}]","[]","2","","1","0","$analyseIsPCR=True
file:maz7218grens","{""accred"":"""",""techniek"":""Real-Time PCR"",""internrefnummer"":""MIC01-MAZ014"",""conform"":""Gelijkwaardig aan"",""referentiemethode"":""ISO 11290-1"",""raportnaam"":""Listeria monocytogenes"",""temp"":""30"",""resultin"":""25 ml."",""raportnaamEng"":""Listeria monocytogenes"",""techniekEng"":""Real-Time PCR"",""conformEng"":""Equivalent to"",""resultinEng"":""25 ml."",""korteNaamEtiket_platen"":""LIST-PCR"",""Analysenaam_Etiket_zakken"":""LM - Bio-Rad"",""Medianaam_Etiket_zakken"":""LSB"",""Ophoping_incubatietijd_Etiket_zakken"":""1 dag"",""water_type"":"""",""matrix_type"":"""",""used_leg_media"":"""",""leg_procedure"":""""}","2","i","0","0","8","1","1","1","1","","1"
"866","95","Listeria monocytogenes | PCR (QG) - Bio-Rad","5","[""153""]","0","0","1","0","[{""chainId"":1,""mediaId"":""157"",""disposition"":""+""}]","[]","2","","1","0","$analyseIsPCR=True
file:maz7218grens","{""accred"":""Q"",""techniek"":""Real-Time PCR"",""internrefnummer"":""MIC01-MAZ014"",""conform"":""Gelijkwaardig aan"",""referentiemethode"":""ISO 11290-1"",""raportnaam"":""Listeria monocytogenes"",""temp"":""30"",""resultin"":""25 gram"",""raportnaamEng"":""Listeria monocytogenes"",""techniekEng"":""Real-Time PCR"",""conformEng"":""Equivalent to"",""resultinEng"":""25 grams"",""korteNaamEtiket_platen"":""LIST-PCR"",""Analysenaam_Etiket_zakken"":""LM - Bio-Rad"",""Medianaam_Etiket_zakken"":""LSB"",""Ophoping_incubatietijd_Etiket_zakken"":""1 dag"",""water_type"":"""",""matrix_type"":"""",""used_leg_media"":"""",""leg_procedure"":""""}","2","i","0","0","8","1","1","1","1","","1"
"867","128","Listeria monocytogenes | PCR (QG) - swab - Bio-Rad","5","[""153""]","0","0","1","0","[{""chainId"":1,""mediaId"":""157"",""disposition"":""+""}]","[]","2","","1","0","$analyseIsPCR=True
file:maz7218grens","{""accred"":""Q"",""techniek"":""Real-Time PCR"",""internrefnummer"":""MIC01-MAZ014"",""conform"":""Gelijkwaardig aan"",""referentiemethode"":""ISO 11290-1"",""raportnaam"":""Listeria monocytogenes"",""temp"":""30"",""resultin"":""Swab"",""raportnaamEng"":""Listeria monocytogenes"",""techniekEng"":""Real-Time PCR"",""conformEng"":""Equivalent to"",""resultinEng"":""Swab"",""korteNaamEtiket_platen"":""LIST-PCR"",""Analysenaam_Etiket_zakken"":""LM - swab - Bio-Rad"",""Medianaam_Etiket_zakken"":""LSB"",""Ophoping_incubatietijd_Etiket_zakken"":""1 dag"",""water_type"":"""",""matrix_type"":"""",""used_leg_media"":"""",""leg_procedure"":""""}","2","i","0","0","8","1","1","1","1","","1"
"868","96","Listeria spp. | PCR (QG) - Bio-Rad","5","[""153""]","0","0","1","0","[{""chainId"":1,""mediaId"":""157"",""disposition"":""+""}]","[]","2","","1","0","$analyseIsPCR=True
file:maz7218grens","{""accred"":""Q"",""techniek"":""Real-Time PCR"",""internrefnummer"":""MIC01-MAZ014"",""conform"":""Gelijkwaardig aan"",""referentiemethode"":""ISO 11290-1"",""raportnaam"":""Listeria spp."",""temp"":""30"",""resultin"":""25 gram"",""raportnaamEng"":""Listeria spp."",""techniekEng"":""Real-Time PCR"",""conformEng"":""Equivalent to"",""resultinEng"":""25 grams"",""korteNaamEtiket_platen"":""LIST-PCR"",""Analysenaam_Etiket_zakken"":""L. spp. - Bio-Rad"",""Medianaam_Etiket_zakken"":""LSB"",""Ophoping_incubatietijd_Etiket_zakken"":""1 dag"",""water_type"":"""",""matrix_type"":"""",""used_leg_media"":"""",""leg_procedure"":""""}","2","i","0","0","8","1","1","1","1","","1"
"869","129","Listeria spp. | PCR (QG) - swab - Bio-Rad","5","[""153""]","0","0","1","0","[{""chainId"":1,""mediaId"":""157"",""disposition"":""+""}]","[]","2","","1","0","$analyseIsPCR=True
file:maz7218grens","{""accred"":""Q"",""techniek"":""Real-Time PCR"",""internrefnummer"":""MIC01-MAZ014"",""conform"":""Gelijkwaardig aan"",""referentiemethode"":""ISO 11290-1"",""raportnaam"":""Listeria spp."",""temp"":""30"",""resultin"":""Swab"",""raportnaamEng"":""Listeria spp."",""techniekEng"":""Real-Time PCR"",""conformEng"":""Equivalent to"",""resultinEng"":""Swab"",""korteNaamEtiket_platen"":""LIST-PCR"",""Analysenaam_Etiket_zakken"":""L. spp. - Bio-Rad"",""Medianaam_Etiket_zakken"":""LSB"",""Ophoping_incubatietijd_Etiket_zakken"":""1 dag"",""water_type"":"""",""matrix_type"":"""",""used_leg_media"":"""",""leg_procedure"":""""}","2","i","0","0","8","1","1","1","1","","1"
"870","130","Listeria spp. | PCR (G) - water - Bio-Rad","5","[""153""]","0","0","1","0","[{""chainId"":1,""mediaId"":""157"",""disposition"":""+""}]","[]","2","","1","0","$analyseIsPCR=True
file:maz7218grens","{""accred"":"""",""techniek"":""Real-Time PCR"",""internrefnummer"":""MIC01-MAZ014"",""conform"":""Gelijkwaardig aan"",""referentiemethode"":""ISO 11290-1"",""raportnaam"":""Listeria spp."",""temp"":""30"",""resultin"":""25 ml."",""raportnaamEng"":""Listeria spp."",""techniekEng"":""Real-Time PCR"",""conformEng"":""Equivalent to"",""resultinEng"":""25 ml."",""korteNaamEtiket_platen"":""LIST-PCR"",""Analysenaam_Etiket_zakken"":""L. spp. - Bio-Rad"",""Medianaam_Etiket_zakken"":""LSB"",""Ophoping_incubatietijd_Etiket_zakken"":""1 dag"",""water_type"":"""",""matrix_type"":"""",""used_leg_media"":"""",""leg_procedure"":""""}","2","i","0","0","8","1","1","1","1","","1"
"871","136","Salmonella spp. | PCR - 50 gram (QG) - Bio-Rad","5","[]","0","0","1","0","[{""chainId"":1,""mediaId"":""154"",""disposition"":""+""},{""chainId"":2,""mediaId"":""121"",""disposition"":""+""},{""chainId"":3,""mediaId"":""47"",""disposition"":""+""},{""chainId"":4,""mediaId"":""48"",""disposition"":""+""},{""chainId"":5,""mediaId"":""49"",""disposition"":""+""},{""chainId"":6,""mediaId"":""50"",""disposition"":""-""},{""chainId"":7,""mediaId"":""51"",""disposition"":""-""},{""chainId"":8,""mediaId"":""52"",""disposition"":""+""},{""chainId"":9,""mediaId"":""132"",""disposition"":""+""}]","[{""chainId"":1,""mediaId"":""96""}]","2","","1","0","$analyseIsPCR=True
file:maz7218grens","{""accred"":""Q"",""techniek"":""Real-Time PCR"",""internrefnummer"":""MIC01-MAZ009"",""conform"":""Gelijkwaardig aan"",""referentiemethode"":""ISO 6579-1"",""raportnaam"":""Salmonella spp."",""temp"":""37"",""resultin"":""50 gram"",""raportnaamEng"":""Salmonella spp."",""techniekEng"":""Real-Time PCR"",""conformEng"":""Equivalent to"",""resultinEng"":""50 grams"",""korteNaamEtiket_platen"":""SA-PCR"",""Analysenaam_Etiket_zakken"":""SALM - 50 gr. - Bio-Rad"",""Medianaam_Etiket_zakken"":""BPW"",""Ophoping_incubatietijd_Etiket_zakken"":""1 dag"",""water_type"":"""",""matrix_type"":"""",""used_leg_media"":"""",""leg_procedure"":""""}","2","i","0","0","10","1","1","1","1","","1"
"872","751","Salmonella spp. | PCR - 375 gram - Bio-Rad","5","[]","0","0","1","0","[{""chainId"":1,""mediaId"":""154"",""disposition"":""+""},{""chainId"":2,""mediaId"":""121"",""disposition"":""+""},{""chainId"":3,""mediaId"":""47"",""disposition"":""+""},{""chainId"":4,""mediaId"":""48"",""disposition"":""+""},{""chainId"":5,""mediaId"":""49"",""disposition"":""+""},{""chainId"":6,""mediaId"":""50"",""disposition"":""-""},{""chainId"":7,""mediaId"":""51"",""disposition"":""-""},{""chainId"":8,""mediaId"":""52"",""disposition"":""+""},{""chainId"":9,""mediaId"":""132"",""disposition"":""+""}]","[{""chainId"":1,""mediaId"":""96""}]","2","","1","0","$analyseIsPCR=True
file:maz7218grens","{""accred"":"""",""techniek"":""Real-Time PCR"",""internrefnummer"":""MIC01-MAZ009"",""conform"":""Gelijkwaardig aan"",""referentiemethode"":""ISO 6579-1"",""raportnaam"":""Salmonella spp."",""temp"":""37"",""resultin"":""375 gram"",""raportnaamEng"":""Salmonella spp."",""techniekEng"":""Real-Time PCR"",""conformEng"":""Equivalent to"",""resultinEng"":""375 grams"",""korteNaamEtiket_platen"":""SA-PCR"",""Analysenaam_Etiket_zakken"":""SALM - 375 gr. - Bio-Rad"",""Medianaam_Etiket_zakken"":""BPW"",""Ophoping_incubatietijd_Etiket_zakken"":""1 dag"",""water_type"":"""",""matrix_type"":"""",""used_leg_media"":"""",""leg_procedure"":""""}","2","i","0","0","10","1","1","1","1","","1"
"873","46","Salmonella spp. | PCR (QG) - Bio-Rad","5","[]","0","0","1","0","[{""chainId"":1,""mediaId"":""154"",""disposition"":""+""},{""chainId"":2,""mediaId"":""121"",""disposition"":""+""},{""chainId"":3,""mediaId"":""47"",""disposition"":""+""},{""chainId"":4,""mediaId"":""48"",""disposition"":""+""},{""chainId"":5,""mediaId"":""49"",""disposition"":""+""},{""chainId"":6,""mediaId"":""50"",""disposition"":""-""},{""chainId"":7,""mediaId"":""51"",""disposition"":""-""},{""chainId"":8,""mediaId"":""50"",""disposition"":""+""},{""chainId"":9,""mediaId"":""132"",""disposition"":""+""}]","[{""chainId"":1,""mediaId"":""96""}]","2","","1","0","$analyseIsPCR=True
file:maz7218grens","{""accred"":""Q"",""techniek"":""Real-Time PCR"",""internrefnummer"":""MIC01-MAZ009"",""conform"":""Gelijkwaardig aan"",""referentiemethode"":""ISO 6579-1"",""raportnaam"":""Salmonella spp."",""temp"":""37"",""resultin"":""25 gram"",""raportnaamEng"":""Salmonella spp."",""techniekEng"":""Real-Time PCR"",""conformEng"":""Equivalent to"",""resultinEng"":""25 grams"",""korteNaamEtiket_platen"":""SA-PCR"",""Analysenaam_Etiket_zakken"":""SALM - Bio-Rad"",""Medianaam_Etiket_zakken"":""BPW"",""Ophoping_incubatietijd_Etiket_zakken"":""1 dag"",""water_type"":"""",""matrix_type"":"""",""used_leg_media"":"""",""leg_procedure"":""""}","2","i","0","0","10","1","1","1","1","","1"
